K,method_id,label,throughput_mbps,se_bps_per_hz
50,random,Random,17.426810599882284,0.8713405299941142
50,random,Random,80.72745228811392,4.036372614405696
50,random,Random,100.74626965212785,5.037313482606392
50,random,Random,45.1610410449161,2.2580520522458047
50,random,Random,85.40032805462498,4.270016402731248
50,random,Random,63.34445513093111,3.1672227565465554
50,random,Random,58.99520926247621,2.9497604631238104
50,random,Random,26.712451841056097,1.3356225920528049
50,random,Random,112.58438865340229,5.629219432670114
50,random,Random,90.36761046076565,4.5183805230382825
50,random,Random,106.21121264146373,5.310560632073186
50,random,Random,103.71993839952731,5.185996919976366
50,random,Random,21.76861556199712,1.088430778099856
50,random,Random,20.787416353693743,1.0393708176846872
50,random,Random,101.3041278221004,5.06520639110502
50,random,Random,68.94955755829994,3.4474778779149973
50,random,Random,80.06129245462402,4.003064622731201
50,random,Random,89.66141266443914,4.483070633221957
50,random,Random,21.09823048889851,1.0549115244449254
50,random,Random,42.5457108750144,2.12728554375072
50,random,Random,97.09426389893976,4.854713194946988
50,random,Random,36.56997327427788,1.828498663713894
50,random,Random,110.95631929716686,5.5478159648583425
50,random,Random,27.74367332973422,1.387183666486711
50,random,Random,40.91055200001479,2.0455276000007396
50,random,Random,84.78955399230294,4.239477699615147
50,random,Random,69.08199677221174,3.4540998386105874
50,random,Random,41.31741004493457,2.0658705022467285
50,random,Random,43.34111606907014,2.167055803453507
50,random,Random,90.44956513929269,4.522478256964634
50,random,Random,107.93385891775664,5.396692945887832
50,random,Random,42.08513834716695,2.1042569173583474
50,random,Random,106.4043482435519,5.320217412177595
50,random,Random,49.08180713912126,2.454090356956063
50,random,Random,87.27703285492294,4.3638516427461465
50,random,Random,81.34769459346204,4.067384729673102
50,random,Random,81.48584144610244,4.074292072305122
50,random,Random,96.29687080272599,4.814843540136299
50,random,Random,107.57067672827787,5.378533836413894
50,random,Random,37.57096214428957,1.8785481072144785
50,random,Random,6.445375417217722,0.3222687708608861
50,random,Random,98.71396465500419,4.93569823275021
50,random,Random,72.46844619089258,3.6234223095446287
50,random,Random,94.4532343156999,4.722661715784995
50,random,Random,87.41938824550016,4.3709694122750085
50,random,Random,38.17253177411907,1.9086265887059535
50,random,Random,94.04302678146773,4.702151339073387
50,random,Random,103.94416612850179,5.19720830642509
50,random,Random,73.82553358312921,3.6912766791564606
50,random,Random,67.73096555820197,3.3865482779100984
50,random,Random,97.24491997600006,4.862245998800002
50,random,Random,92.21701026896872,4.610850513448436
50,random,Random,82.27113100962681,4.113556550481341
50,random,Random,70.16250414911356,3.508125207455678
50,random,Random,72.50839000697731,3.6254195003488654
50,random,Random,86.90571183036742,4.345285591518371
50,random,Random,36.95390630063554,1.847695315031777
50,random,Random,99.78297357121524,4.989148678560762
