K,method_id,label,throughput_mbps,se_bps_per_hz
45,random,Random,41.462482145163605,2.07312410725818
45,random,Random,16.01605462546426,0.800802731273213
45,random,Random,56.73825144634836,2.836912572317418
45,random,Random,97.8326846055998,4.89163423027999
45,random,Random,112.15002513782872,5.607501256891436
45,random,Random,75.32518682145547,3.766259341072774
45,random,Random,54.18564320557791,2.7092821602788955
45,random,Random,91.36318537788134,4.568159268894067
45,random,Random,74.31787792528432,3.7158938962642165
45,random,Random,84.60907736882089,4.230453868441044
45,random,Random,79.69224123690098,3.9846120618450493
45,random,Random,70.58416811479243,3.529208405739622
45,random,Random,97.14514685973464,4.857257342986732
45,random,Random,44.95096461641214,2.247548230820607
45,random,Random,85.87114276935974,4.293557138467987
45,random,Random,22.71861763999928,1.135930881999964
45,random,Random,46.821397458541085,2.3410698729270543
45,random,Random,51.08159903812971,2.5540799519064854
45,random,Random,68.70696270894052,3.435348135447026
45,random,Random,98.90033995331197,4.945016997665598
45,random,Random,32.199178135065395,1.6099589067532698
45,random,Random,60.174810888546766,3.0087405444273383
45,random,Random,104.39875424374765,5.219937712187383
45,random,Random,94.98899042698913,4.749449521349457
45,random,Random,55.00654877527964,2.750327438763982
45,random,Random,18.60792535919615,0.9303962679598077
45,random,Random,41.90258294943187,2.095129147471593
45,random,Random,117.04241152087404,5.852120576043702
45,random,Random,62.156617416191445,3.1078308708095723
45,random,Random,75.7456840941055,3.787284204705275
45,random,Random,104.63319144498101,5.23165957224905
45,random,Random,79.05949143200056,3.952974571600028
45,random,Random,44.08732431034818,2.204366215517409
45,random,Random,54.66483729821639,2.7332418649108194
45,random,Random,70.11566856228607,3.505783428114304
45,random,Random,96.58857448092185,4.8294287240460925
45,random,Random,78.16418476555182,3.908209238277591
45,random,Random,40.613331937962386,2.030666596898119
45,random,Random,97.26739837352574,4.863369918676287
45,random,Random,3.9695610285852143,0.1984780514292607
45,random,Random,98.04263153929867,4.902131576964933
45,random,Random,102.07543726975284,5.103771863487642
45,random,Random,74.15267688203019,3.7076338441015095
45,random,Random,84.14925316684962,4.207462658342481
45,random,Random,108.09444925723555,5.404722462861778
45,random,Random,110.73224640299726,5.536612320149863
45,random,Random,83.36794118386972,4.168397059193486
45,random,Random,81.70265950738703,4.085132975369351
45,random,Random,85.72019292842859,4.286009646421429
45,random,Random,23.12885700220581,1.1564428501102904
45,random,Random,92.21599914883487,4.610799957441744
45,random,Random,101.79392293303854,5.089696146651927
45,random,Random,94.50475037735623,4.725237518867812
45,random,Random,111.17749704099518,5.558874852049759
45,random,Random,69.93484209383568,3.496742104691784
45,random,Random,36.413696644551585,1.820684832227579
45,random,Random,86.01683974144551,4.300841987072276
45,random,Random,33.340370403680176,1.6670185201840089
45,random,Random,45.88131683177301,2.2940658415886506
45,random,Random,59.53171081199576,2.976585540599788
45,random,Random,93.76449974876748,4.688224987438374
45,random,Random,96.57759862827777,4.828879931413888
